   timestamp   | containerid | interval |  rbw_a   | riops_a | rlatency_a |   wbw_a   | wiops_a | wlatency_a |  rbw_b   | riops_b | rlatency_b |  wbw_b   | wiops_b | wlatency_b 
 1453347733765 |      425417 |    10000 |    47104 |       7 |        181 |  38868992 |    5616 |         70 |    52224 |       8 |        185 | 29077504 |    3279 |         71
 1453347743771 |      425417 |    10000 |    38912 |       7 |        182 |  36339712 |    5631 |         69 |   328704 |      44 |        183 | 33841152 |    4322 |         70
 1453347753779 |      425417 |    10000 |    53248 |       8 |        181 |  48982016 |    6989 |         67 |    45056 |       7 |        183 | 27971584 |    3727 |         69
 1453347793815 |      425417 |    10000 |    39936 |       7 |        184 |  36659200 |    5453 |         71 |    58368 |       9 |        185 | 33413120 |    4074 |         73
 1453347813827 |      425417 |    10000 |    46080 |       7 |        185 |  43399168 |    5731 |         74 |   464896 |      27 |        178 | 27601920 |    3232 |         71
 1453347823833 |      425417 |    10000 |    54272 |       8 |        185 |  41062400 |    6115 |         70 |    76800 |      12 |        184 | 29323264 |    3802 |         76
 1453347833841 |      425417 |    10000 |    66560 |      11 |        170 |  55612416 |    7797 |         69 |    55296 |       9 |        175 | 34682880 |    3870 |         70
 1453347843847 |      425417 |    10000 |    54272 |       8 |        190 |  47498240 |    6363 |         59 |   482304 |      33 |        175 | 31049728 |    3743 |         69
 1453347873869 |      425417 |    10000 |    45056 |       7 |        181 |  33703936 |    5647 |         62 |    52224 |       8 |        183 | 22175744 |    3048 |         69
 1453347913899 |      425417 |    10000 |    45056 |       7 |        171 |  47810560 |    6455 |         72 |    51200 |       8 |        183 | 30660608 |    3678 |         74
 1453347923907 |      425417 |    10000 |    51200 |       8 |        175 |  46537728 |    5971 |         71 |    46080 |       7 |        184 | 30894080 |    3771 |         69
 1453347963683 |      425417 |    10000 |    52224 |       8 |        183 |  44607488 |    6028 |         71 |    51200 |       8 |        183 | 21857280 |    2911 |         72
 1453347983703 |      425417 |    10000 |    44032 |       7 |        175 |  50736128 |    6428 |         76 |    53248 |       8 |        184 | 30307328 |    3193 |         69
 1453347993711 |      425417 |    10000 |    39936 |       7 |         86 |  38374400 |    5543 |         62 |    55296 |       8 |        183 | 25116672 |    3381 |         90
 1453348013725 |      425417 |    10000 |    53248 |       8 |        185 |  38132736 |    5209 |         71 |  1945600 |     254 |        183 | 23638016 |    3490 |         71
 1453348043745 |      425417 |    10000 |    46080 |       7 |        184 |  39504896 |    5633 |         73 |    50176 |       8 |        184 | 31356928 |    3537 |         72
 1453348053753 |      425417 |    10000 |    48128 |       7 |        185 |  48734208 |    6289 |         54 |   122880 |      15 |        186 | 37640192 |    3947 |         71
 1453348063759 |      425417 |    10000 |    52224 |       8 |        185 |  43700224 |    6125 |         73 |    57344 |       9 |        183 | 25076736 |    3157 |         71
 1453348073767 |      425417 |    10000 |    45056 |       7 |        182 |  47407104 |    6216 |         70 |    52224 |       8 |        184 | 29757440 |    3617 |         73
 1453347853856 |      425417 |    10000 |   489472 |     108 |        181 |  31888384 |    5340 |         60 |    63488 |      10 |        184 | 31934464 |    4002 |         69
 1453347863862 |      425417 |    10000 |    40960 |       7 |        183 |  49980416 |    6136 |         71 |    53248 |       8 |        182 | 24385536 |    3183 |         70
 1453347883880 |      425417 |    10000 |    53248 |       8 |        182 |  32875520 |    5414 |         69 |  1819648 |     103 |        183 | 29324288 |    3466 |         69
 1453347893886 |      425417 |    10000 |    53248 |       8 |        174 |  36330496 |    5313 |         78 |  1302528 |      37 |        183 | 38595584 |    4728 |         63
 1453347903892 |      425417 |    10000 |    50176 |       7 |        184 |  39042048 |    5975 |         73 |    49152 |       7 |        181 | 27793408 |    3350 |         71
 1453347933665 |      425417 |    10000 |    44032 |       7 |        184 |  40729600 |    6218 |         52 |    55296 |       9 |        175 | 27255808 |    3364 |         69
 1453347943669 |      425417 |    10000 |    55296 |       8 |        186 |  47407104 |    5916 |         79 |    54272 |       8 |        177 | 40684544 |    4472 |         70
 1453347953676 |      425417 |    10000 |    44032 |       7 |        170 |  46028800 |    6538 |         70 |   142336 |      13 |        183 | 31164416 |    3847 |         74
 1453347973696 |      425417 |    10000 |    50176 |       7 |        181 |  48116736 |    6208 |         64 |    70656 |      10 |        183 | 34865152 |    4036 |         92
 1453348003716 |      425417 |    10000 |    76800 |      13 |        181 |  40322048 |    6406 |         66 |  1338368 |     161 |        185 | 26874880 |    3924 |         72
 1453348023731 |      425417 |    10000 |    45056 |       7 |        185 |  47383552 |    6691 |         66 |  1825792 |     170 |        184 | 29728768 |    3665 |         72
 1453348033739 |      425417 |    10000 |    47104 |       7 |        184 |  54995968 |    6506 |         65 |    52224 |       8 |        184 | 24943616 |    3481 |         73
 1453348083775 |      425417 |    10000 |    47104 |       7 |        166 |  41145344 |    5839 |         71 |    52224 |       7 |        182 | 26386432 |    3480 |         71
 1453348093782 |      425417 |    10000 |    48128 |       7 |        170 |  40667136 |    5736 |         68 |    52224 |       8 |        183 | 33800192 |    3553 |         70
 1453348103790 |      425417 |    10000 |    49152 |       7 |        182 |  36980736 |    5676 |         91 |    62464 |      11 |        184 | 19730432 |    2965 |         73
 1453348113798 |      425417 |    10000 |    41984 |       7 |        180 |  40183808 |    5384 |         78 |    72704 |      13 |        183 | 46753792 |    4981 |         73
 1453348193864 |      425417 |    10000 |    49152 |       7 |        210 |  38225920 |    5426 |         79 |   314368 |      10 |        185 | 28662784 |    3649 |         72
 1453348123804 |      425417 |    10000 |    56320 |       8 |        182 |  40949760 |    5929 |         69 |    63488 |      11 |        175 | 34200576 |    3865 |         73
 1453348133816 |      425417 |    10000 |    69632 |      11 |        183 |  37789696 |    5354 |         76 |    52224 |       9 |        189 | 28493824 |    3566 |         70
 1453348143823 |      425417 |    10000 |    45056 |       7 |        179 |  43865088 |    6035 |         67 |    48128 |       7 |        185 | 24302592 |    3030 |         69
 1453348153836 |      425417 |    10000 |    47104 |       7 |        182 |  47631360 |    6093 |         69 |    51200 |       7 |        318 | 24823808 |    3461 |         70
 1453348163843 |      425417 |    10000 |    45056 |       7 |        181 |  56525824 |    6022 |         70 |    70656 |      12 |        182 | 25895936 |    3946 |         71
 1453348173851 |      425417 |    10000 |    49152 |       7 |        182 |  46413824 |    5921 |         71 |    41984 |       7 |        183 | 37601280 |    3853 |         70
 1453348183857 |      425417 |    10000 |    52224 |       8 |        182 |  48819200 |    6180 |         77 |    62464 |       9 |        172 | 30263296 |    3545 |         69
 1453348203875 |      425417 |    10000 |    49152 |       7 |        182 |  38300672 |    5916 |         71 |    51200 |       8 |        183 | 36409344 |    3882 |         69
 1453348213880 |      425417 |    10000 |    49152 |       7 |        182 |  41906176 |    6214 |         70 |    94208 |      19 |        184 | 24493056 |    3164 |         72
 1453348223888 |      425417 |    10000 |    47104 |       7 |        170 |  48546816 |    6186 |        165 |  1248256 |     286 |        185 | 46356480 |    4678 |         63
 1453348233893 |      425417 |    10000 |    44032 |       7 |        182 |  42973184 |    6166 |         58 |    93184 |      18 |        187 | 23281664 |    3195 |         71
 1453348243900 |      425417 |    10000 |    56320 |       8 |        182 |  41109504 |    5747 |         55 |   542720 |     123 |        183 | 37737472 |    4078 |         73
 1453348253909 |      425417 |    10000 |   309248 |       9 |        172 |  43233280 |    6163 |         71 |   473088 |      96 |        176 | 33395712 |    4435 |         76
 1453348263664 |      425417 |    10000 |    44032 |       7 |        181 |  37120000 |    5725 |         45 |   592896 |      70 |        187 | 32921600 |    3375 |         58
 1453348273671 |      425417 |    10000 |  1221632 |      78 |        181 |  36523008 |    5375 |         77 |   907264 |     146 |        185 | 29390848 |    3612 |         66
 1453348283681 |      425417 |    10000 |    49152 |       8 |        170 |  49437696 |    6633 |         70 |   326656 |      68 |        186 | 24463360 |    3148 |         72
 1453348293687 |      425417 |    10000 |    47104 |       7 |        181 |  35595264 |    5207 |         73 |   352256 |      79 |        188 | 25948160 |    3075 |         67
 1453348353727 |      425417 |    10000 |    52224 |       7 |        184 |  45037568 |    5950 |         72 |   353280 |     107 |        183 | 27644928 |    3506 |         69
 1453348363733 |      425417 |    10000 |    56320 |       8 |        185 |  37104640 |    5534 |         73 |  1240064 |     125 |        176 | 42183680 |    5013 |         77
 1453348373741 |      425417 |    10000 |    47104 |       7 |        186 |  36074496 |    5284 |         74 |   575488 |      84 |        185 | 29768704 |    3203 |         76
 1453348383749 |      425417 |    10000 |    46080 |       7 |        164 |  50138112 |    6804 |         70 |   920576 |     166 |        180 | 25840640 |    2924 |         65
 1453348393756 |      425417 |    10000 |    45056 |       7 |        185 |  36926464 |    5661 |         68 |   387072 |      89 |        183 | 31107072 |    3739 |        190
 1453348303692 |      425417 |    10000 |    58368 |       8 |        501 |  49403904 |    6217 |         75 |   395264 |      39 |        412 | 34070528 |    3686 |         72
 1453348313700 |      425417 |    10000 |    48128 |       7 |        171 |  44616704 |    6159 |        103 |   720896 |     146 |        182 | 29663232 |    3726 |         66
 1453348323707 |      425417 |    10000 |    50176 |       7 |        184 |  46235648 |    6027 |         71 |   331776 |      22 |        183 | 39342080 |    4611 |         78
 1453348333715 |      425417 |    10000 |    44032 |       7 |        338 |  45260800 |    6314 |         72 |   819200 |     182 |        182 | 30633984 |    3631 |         74
 1453348343722 |      425417 |    10000 |    47104 |       7 |        176 |  61149184 |    7153 |         74 |   408576 |      83 |        197 | 29365248 |    3289 |         79
 1453348403762 |      425417 |    10000 |    60416 |       8 |        185 |  42286080 |    5968 |         73 |   858112 |      92 |        184 | 21676032 |    3002 |         73
 1453348413769 |      425417 |    10000 |    41984 |       7 |        731 |  44487680 |    6536 |         73 |   580608 |      48 |        188 | 28233728 |    3360 |         70
 1453348423776 |      425417 |    10000 |    73728 |      13 |        173 |  46644224 |    6453 |         67 |  1963008 |     215 |        183 | 30872576 |    3784 |         72
